movie_id,title,rating,genres,keywords,cast,director,comb
19904,The Stepfather,5.4,Horror Thriller Mystery,step father remake,Dylan Walsh Sela Ward Penn Badgley,Nelson McCormick,19904 The Stepfather 5.4 Horror Thriller Mystery step father remake Dylan Walsh Sela Ward Penn Badgley Nelson McCormick
48289,The Debt,6.3,Drama Thriller,beach mossad secret agent insane asylum lye syringe lost of friend,Helen Mirren Ciarán Hinds Tom Wilkinson,John Madden,48289 The Debt 6.3 Drama Thriller beach mossad secret agent insane asylum lye syringe lost of friend Helen Mirren Ciarán Hinds Tom Wilkinson John Madden
243,High Fidelity,7.0,Comedy Drama Romance Music,chicago music record rock and roll record store soul disc jockey pop bruce frederick joseph springsteen record collection,John Cusack Iben Hjejle Todd Louiso,Stephen Frears,243 High Fidelity 7.0 Comedy Drama Romance Music chicago music record rock and roll record store soul disc jockey pop bruce frederick joseph springsteen record collection John Cusack Iben Hjejle Todd Louiso Stephen Frears
6933,One Missed Call,4.7,Horror Mystery Thriller,candy loss of sister mobile phone answering machine dying and death victim death of a friend sms asthma friendship police delusion remake cowardliness train,Shannyn Sossamon Edward Burns Ana Claudia Talancón,Eric Valette,6933 One Missed Call 4.7 Horror Mystery Thriller candy loss of sister mobile phone answering machine dying and death victim death of a friend sms asthma friendship police delusion remake cowardliness train Shannyn Sossamon Edward Burns Ana Claudia Talancón Eric Valette
17182,Eye for an Eye,5.8,Drama Thriller,rape gun self-defense grieving parents,Sally Field Kiefer Sutherland Ed Harris,John Schlesinger,17182 Eye for an Eye 5.8 Drama Thriller rape gun self-defense grieving parents Sally Field Kiefer Sutherland Ed Harris John Schlesinger
8848,The Bank Job,6.6,Thriller Crime Drama,infidelity subway car dealer vault mannequin bahamas strip club wife offer photography london underground based on true story extortion double cross walkie talkie railway station jackhammer political corruption bank heist cabinet officer corrupt policeman,Jason Statham Saffron Burrows Stephen Campbell Moore,Roger Donaldson,8848 The Bank Job 6.6 Thriller Crime Drama infidelity subway car dealer vault mannequin bahamas strip club wife offer photography london underground based on true story extortion double cross walkie talkie railway station jackhammer political corruption bank heist cabinet officer corrupt policeman Jason Statham Saffron Burrows Stephen Campbell Moore Roger Donaldson
38,Eternal Sunshine of the Spotless Mind,7.9,Science Fiction Drama Romance,deja vu regret jealousy amnesia dream operation relationship problems love memory brainwashing relationship heartbreak nonlinear timeline love story bittersweet,Jim Carrey Kate Winslet Kirsten Dunst,Michel Gondry,38 Eternal Sunshine of the Spotless Mind 7.9 Science Fiction Drama Romance deja vu regret jealousy amnesia dream operation relationship problems love memory brainwashing relationship heartbreak nonlinear timeline love story bittersweet Jim Carrey Kate Winslet Kirsten Dunst Michel Gondry
38303,You Again,6.0,Comedy Romance,brother sister relationship marriage bully duringcreditsstinger,Kristen Bell Sigourney Weaver Betty White,Andy Fickman,38303 You Again 6.0 Comedy Romance brother sister relationship marriage bully duringcreditsstinger Kristen Bell Sigourney Weaver Betty White Andy Fickman
1266,Street Kings,6.3,Action Crime Drama Thriller,police los angeles,Keanu Reeves Forest Whitaker Chris Evans,David Ayer,1266 Street Kings 6.3 Action Crime Drama Thriller police los angeles Keanu Reeves Forest Whitaker Chris Evans David Ayer
107985,The World's End,6.7,Comedy Action Science Fiction,end of the world apocalypse trilogy homage,Simon Pegg Nick Frost Martin Freeman,Edgar Wright,107985 The World's End 6.7 Comedy Action Science Fiction end of the world apocalypse trilogy homage Simon Pegg Nick Frost Martin Freeman Edgar Wright
14043,Nancy Drew,5.8,Action Adventure Crime Family Mystery Thriller,california detective based on novel dream kidnapping chase party murder rescue escape hollywood teenager explosion surveillance flashback,Emma Roberts Josh Flitter Max Thieriot,Andrew Fleming,14043 Nancy Drew 5.8 Action Adventure Crime Family Mystery Thriller california detective based on novel dream kidnapping chase party murder rescue escape hollywood teenager explosion surveillance flashback Emma Roberts Josh Flitter Max Thieriot Andrew Fleming
19901,Daybreakers,6.0,Fantasy Horror Action Thriller Science Fiction,female nudity sunrise waitress experiment rain sunlight vampire dystopia beautiful woman slow motion scene undead decapitation scientist epidemic night creatures,Ethan Hawke Sam Neill Willem Dafoe,Michael Spierig Peter Spierig,19901 Daybreakers 6.0 Fantasy Horror Action Thriller Science Fiction female nudity sunrise waitress experiment rain sunlight vampire dystopia beautiful woman slow motion scene undead decapitation scientist epidemic night creatures Ethan Hawke Sam Neill Willem Dafoe Michael Spierig Peter Spierig
34016,She's Out of My League,5.9,Comedy Romance,confidence romantic comedy dating insecurity airport security unlikely lovers twenty something duringcreditsstinger,Alice Eve Jay Baruchel Mike Vogel,Jim Field Smith,34016 She's Out of My League 5.9 Comedy Romance confidence romantic comedy dating insecurity airport security unlikely lovers twenty something duringcreditsstinger Alice Eve Jay Baruchel Mike Vogel Jim Field Smith
59860,Monte Carlo,6.0,Adventure Comedy Romance,monte carlo mistaken identity look-alike young woman texan american abroad,Selena Gomez Katie Cassidy Cory Monteith,Thomas Bezucha,59860 Monte Carlo 6.0 Adventure Comedy Romance monte carlo mistaken identity look-alike young woman texan american abroad Selena Gomez Katie Cassidy Cory Monteith Thomas Bezucha
10069,Stay Alive,5.3,Horror Thriller,video game hacker virtual reality virtual fight baroness,Jon Foster Samaire Armstrong Frankie Muniz,William Brent Bell,10069 Stay Alive 5.3 Horror Thriller video game hacker virtual reality virtual fight baroness Jon Foster Samaire Armstrong Frankie Muniz William Brent Bell
9588,Quigley Down Under,6.5,Romance Action Adventure Western Drama,australian chase,Tom Selleck Laura San Giacomo Alan Rickman,Simon Wincer,9588 Quigley Down Under 6.5 Romance Action Adventure Western Drama australian chase Tom Selleck Laura San Giacomo Alan Rickman Simon Wincer
12819,Alpha and Omega,5.3,Family Animation,wolf arranged marriage forbidden love road trip park park ranger howling social status,Hayden Panettiere Justin Long Dennis Hopper,Ben Gluck Anthony Bell,12819 Alpha and Omega 5.3 Family Animation wolf arranged marriage forbidden love road trip park park ranger howling social status Hayden Panettiere Justin Long Dennis Hopper Ben Gluck Anthony Bell
9954,The Covenant,5.2,Action Adventure Fantasy Horror Science Fiction Thriller,magic male friendship college supernatural powers teenager,Steven Strait Laura Ramsey Jessica Lucas,Renny Harlin,9954 The Covenant 5.2 Action Adventure Fantasy Horror Science Fiction Thriller magic male friendship college supernatural powers teenager Steven Strait Laura Ramsey Jessica Lucas Renny Harlin
10115,Stick It,6.3,Comedy Drama,gymnastics trainer puberty training sport teenager woman director,Jeff Bridges Missy Peregrym Vanessa Lengies,Jessica Bendinger,10115 Stick It 6.3 Comedy Drama gymnastics trainer puberty training sport teenager woman director Jeff Bridges Missy Peregrym Vanessa Lengies Jessica Bendinger
25132,Shorts,5.1,Comedy Family,,Jimmy Bennett Kat Dennings Jolie Vanier,Robert Rodriguez,25132 Shorts 5.1 Comedy Family  Jimmy Bennett Kat Dennings Jolie Vanier Robert Rodriguez
577,To Die For,6.7,Fantasy Drama Comedy Thriller,adultery winter obsession television new hampshire narcissistic personality disorder,Nicole Kidman Matt Dillon Joaquin Phoenix,Gus Van Sant,577 To Die For 6.7 Fantasy Drama Comedy Thriller adultery winter obsession television new hampshire narcissistic personality disorder Nicole Kidman Matt Dillon Joaquin Phoenix Gus Van Sant
328387,Nerve,7.1,Mystery Adventure Crime,based on novel technology internet hacking teenager new york city game adaptation dare cellphone video based on young adult novel smartphone taking a risk,Emma Roberts Dave Franco Emily Meade,Henry Joost Ariel Schulman,328387 Nerve 7.1 Mystery Adventure Crime based on novel technology internet hacking teenager new york city game adaptation dare cellphone video based on young adult novel smartphone taking a risk Emma Roberts Dave Franco Emily Meade Henry Joost Ariel Schulman
12690,Appaloosa,6.3,Drama Western Crime,small town rancher,Viggo Mortensen Ed Harris Renée Zellweger,Ed Harris,12690 Appaloosa 6.3 Drama Western Crime small town rancher Viggo Mortensen Ed Harris Renée Zellweger Ed Harris
9945,Vampires,5.8,Action Drama Fantasy Horror Thriller,based on novel new mexico party vampire hunter revenge priest church skull team crucifix cross relic vampire slayer turning into a vampire drinking blood,James Woods Daniel Baldwin Sheryl Lee,John Carpenter,9945 Vampires 5.8 Action Drama Fantasy Horror Thriller based on novel new mexico party vampire hunter revenge priest church skull team crucifix cross relic vampire slayer turning into a vampire drinking blood James Woods Daniel Baldwin Sheryl Lee John Carpenter
539,Psycho,8.2,Drama Horror Thriller,hotel clerk arizona shower rain motel money secretary corpse murderer theft private detective proto-slasher,Anthony Perkins Vera Miles John Gavin,Alfred Hitchcock,539 Psycho 8.2 Drama Horror Thriller hotel clerk arizona shower rain motel money secretary corpse murderer theft private detective proto-slasher Anthony Perkins Vera Miles John Gavin Alfred Hitchcock
13596,My Best Friend's Girl,5.4,Romance Comedy,date sex bar test friendship insult stripper blonde liar wedding lap dance duringcreditsstinger,Dane Cook Kate Hudson Alec Baldwin,Howard Deutch,13596 My Best Friend's Girl 5.4 Romance Comedy date sex bar test friendship insult stripper blonde liar wedding lap dance duringcreditsstinger Dane Cook Kate Hudson Alec Baldwin Howard Deutch
226857,Endless Love,6.7,Drama Romance,teenage romance,Alex Pettyfer Gabriella Wilde Robert Patrick,Shana Feste,226857 Endless Love 6.7 Drama Romance teenage romance Alex Pettyfer Gabriella Wilde Robert Patrick Shana Feste
13159,Georgia Rule,5.6,Comedy Drama Romance,grandmother granddaughter relationship promiscuity mother daughter relationship summer teenager rural veterinary clinic rebellious teenager,Jane Fonda Lindsay Lohan Felicity Huffman,Garry Marshall,13159 Georgia Rule 5.6 Comedy Drama Romance grandmother granddaughter relationship promiscuity mother daughter relationship summer teenager rural veterinary clinic rebellious teenager Jane Fonda Lindsay Lohan Felicity Huffman Garry Marshall
47941,Under the Rainbow,4.9,Comedy,,Chevy Chase Carrie Fisher Eve Arden,Steve Rash,47941 Under the Rainbow 4.9 Comedy  Chevy Chase Carrie Fisher Eve Arden Steve Rash
526,Ladyhawke,6.8,Adventure Drama Fantasy Romance,moon monk swordplay bishop cathedral falcon twilight solar eclipse thief,Matthew Broderick Rutger Hauer Michelle Pfeiffer,Richard Donner,526 Ladyhawke 6.8 Adventure Drama Fantasy Romance moon monk swordplay bishop cathedral falcon twilight solar eclipse thief Matthew Broderick Rutger Hauer Michelle Pfeiffer Richard Donner
22796,Simon Birch,6.5,Comedy Drama Family,illegitimate son,Jim Carrey Ashley Judd Ian Michael Smith,Mark Steven Johnson,22796 Simon Birch 6.5 Comedy Drama Family illegitimate son Jim Carrey Ashley Judd Ian Michael Smith Mark Steven Johnson
2355,Reign Over Me,7.1,Drama,confidence trauma leaving one's family childhood memory airplane war on terror music loss of daughter alone cowardliness family,Adam Sandler Don Cheadle Jada Pinkett Smith,Mike Binder,2355 Reign Over Me 7.1 Drama confidence trauma leaving one's family childhood memory airplane war on terror music loss of daughter alone cowardliness family Adam Sandler Don Cheadle Jada Pinkett Smith Mike Binder
5915,Into the Wild,7.8,Adventure Drama,male nudity parents kids relationship camping cutting the cord self-discovery wilderness biography based on true story pubic hair alaska journey,Emile Hirsch Marcia Gay Harden William Hurt,Sean Penn,5915 Into the Wild 7.8 Adventure Drama male nudity parents kids relationship camping cutting the cord self-discovery wilderness biography based on true story pubic hair alaska journey Emile Hirsch Marcia Gay Harden William Hurt Sean Penn
9842,School for Scoundrels,5.6,Comedy Drama Romance,date competition lovesickness mentor traffic policeman,Billy Bob Thornton Jon Heder Jacinda Barrett,Todd Phillips,9842 School for Scoundrels 5.6 Comedy Drama Romance date competition lovesickness mentor traffic policeman Billy Bob Thornton Jon Heder Jacinda Barrett Todd Phillips
61012,Silent Hill: Revelation 3D,5.0,Thriller Horror Mystery,female protagonist another dimension based on video game mall occult ritual dark carnival occult torture aftercreditsstinger 3d,Adelaide Clemens Kit Harington Sean Bean,Michael J. Bassett,61012 Silent Hill: Revelation 3D 5.0 Thriller Horror Mystery female protagonist another dimension based on video game mall occult ritual dark carnival occult torture aftercreditsstinger 3d Adelaide Clemens Kit Harington Sean Bean Michael J. Bassett
