movie_id,title,rating,overview,genres,release_date,keywords,cast,director,comb
42807,The Newton Boys,5.9,"four newton brothers are a poor farmer family in the 1920s. the oldest of them, willis, one day realizes that there's no future in the fields and offers his brothers to become a bank robbers. soon the family agrees. they become very famous robbers, and five years later execute the greatest train robbery in american history.","['Crime', 'Action', 'Drama']",1998-03-26,"['bank robber', 'crime spree', 'western u.s.']","['Matthew McConaughey', 'Skeet Ulrich', 'Ethan Hawke']",['Richard Linklater'],"42807 The Newton Boys 5.9 Crime, Action, Drama Matthew McConaughey, Skeet Ulrich, Ethan Hawke Richard Linklater"
28355,Case 39,6.1,"in her many years as a social worker, emily jenkins believes she has seen it all, until she meets 10-year-old lilith and the girl's cruel parents. emily's worst fears are confirmed when the parents try to harm the child, and so emily assumes custody of lilith while she looks for a foster family. however, emily soon finds that dark forces surround the seemingly innocent girl, and the more she tries to protect lilith, the more horrors she encounters.","['Horror', 'Mystery', 'Thriller']",2009-08-13,"['child abuse', 'detective', 'social worker', 'supernatural', 'murder', 'mental institution', 'youth', 'violence', 'danger', 'cityscape', 'drawn', 'falling elevator', 'pier', 'psychological', 'deadly', 'mind and soul', 'supernatural ability']","['Renée Zellweger', 'Jodelle Ferland', 'Ian McShane']",['Christian Alvart'],"28355 Case 39 6.1 Horror, Mystery, Thriller Renée Zellweger, Jodelle Ferland, Ian McShane Christian Alvart"
8080,Suspect Zero,5.5,"a killer is on the loose, and an fbi agent sifts through clues and learns that the bloodthirsty felon's victims of choice are other serial killers.","['Crime', 'Thriller']",2004-08-27,['serial killer'],"['Carrie-Anne Moss', 'Aaron Eckhart', 'Ben Kingsley']",['E. Elias Merhige'],"8080 Suspect Zero 5.5 Crime, Thriller Carrie-Anne Moss, Aaron Eckhart, Ben Kingsley E. Elias Merhige"
5126,Martian Child,6.8,"a recently-widowed, science fiction writer considers whether to adopt a hyper-imaginative 6-year-old abandoned and socially-rejected boy who says he's really from mars.",['Drama'],2007-11-02,"['underdog', 'adoption', 'education', 'adoptive father', 'childhood trauma', 'alienation', 'alien']","['John Cusack', 'Bobby Coleman', 'Amanda Peet']",['Menno Meyjes'],"5126 Martian Child 6.8 Drama John Cusack, Bobby Coleman, Amanda Peet Menno Meyjes"
56288,Spy Kids: All the Time in the World,4.4,"eight years after the third film, the oss has become the world's top spy agency, while the spy kids department has since become defunct. a retired spy marissa (jessica alba) is thrown back into the action along with her stepchildren when a maniacal timekeeper (jeremy piven) attempts to take over the world. in order to save the world, rebecca (rowan blanchard) and cecil (mason cook) must team up with their hated stepmother. carmen and juni have since also grown up and will provide gadgets to them.","['Family', 'Comedy', 'Action']",2011-08-18,"['spy', 'child hero', 'secret agent', 'espionage']","['Jessica Alba', 'Mason Cook', 'Rowan Blanchard']",['Robert Rodriguez'],"56288 Spy Kids: All the Time in the World 4.4 Family, Comedy, Action Jessica Alba, Mason Cook, Rowan Blanchard Robert Rodriguez"
303858,Money Monster,6.5,financial tv host lee gates and his producer patty are put in an extreme situation when an irate investor takes over their studio.,['Thriller'],2016-05-12,"['bomb', 'sniper', 'tv show', 'hostage drama', 'police', 'hostage-taking', 'new york city', 'stock market', 'stock fraud', 'woman director', 'tv studio']","['George Clooney', 'Julia Roberts', ""Jack O'Connell""]",['Jodie Foster'],"303858 Money Monster 6.5 Thriller George Clooney, Julia Roberts, Jack O'Connell Jodie Foster"
1613,The 51st State,5.9,"elmo mcelroy is a streetwise american master chemist who heads to england to sell his special new formula - a powerful, blue concoction guaranteed to take you to 'the 51st state.' mcelroy's new product delivers a feeling 51 times more powerful than any thrill, any pleasure, any high in history. but his plans for a quick, profitable score go comically awry when he gets stuck in liverpool with an unlikely escort and his ex-girlfriend and becomes entangled in a bizarre web of double-dealing and double-crosses.","['Thriller', 'Action', 'Comedy', 'Crime']",2001-12-07,"['chemical', 'laxative', 'skinheads']","['Samuel L. Jackson', 'Robert Carlyle', 'Emily Mortimer']",['Ronny Yu'],"1613 The 51st State 5.9 Thriller, Action, Comedy, Crime Samuel L. Jackson, Robert Carlyle, Emily Mortimer Ronny Yu"
31582,Flawless,5.9,an ultraconservative police officer suffers a debilitating stroke and is assigned to a rehabilitative program that includes singing lessons - with the drag queen next door.,"['Comedy', 'Drama']",1999-11-26,['independent film'],"['Robert De Niro', 'Philip Seymour Hoffman', 'Barry Miller']",['Joel Schumacher'],"31582 Flawless 5.9 Comedy, Drama Robert De Niro, Philip Seymour Hoffman, Barry Miller Joel Schumacher"
16617,Mindhunters,6.3,trainees in the fbi's psychological profiling program must put their training into practice when they discover a killer in their midst.,"['Mystery', 'Thriller', 'Crime']",2004-05-07,"['fbi', 'island', 'serial killer', 'series of murders']","['LL Cool J', 'Jonny Lee Miller', 'Kathryn Morris']",['Renny Harlin'],"16617 Mindhunters 6.3 Mystery, Thriller, Crime LL Cool J, Jonny Lee Miller, Kathryn Morris Renny Harlin"
8944,What Just Happened,5.2,"during the course of an ordinary week in hollywood, movie producer ben (robert de niro) must navigate his way through shark-infested waters as he struggles to complete his latest projects. a demanding studio boss (catherine keener) demands extensive changes to a movie starring sean penn, while another chief won't greenlight a project unless star bruce willis shaves his beard. meanwhile, ben tries to reconcile with his wife and maintain a relationship with his young daughter.","['Comedy', 'Drama']",2008-10-17,"['film producer', 'midlife crisis', 'independent film', 'divorce']","['Bruce Willis', 'Robert De Niro', 'Sean Penn']",['Barry Levinson'],"8944 What Just Happened 5.2 Comedy, Drama Bruce Willis, Robert De Niro, Sean Penn Barry Levinson"
41488,The Statement,5.9,"the film is set in france in the 1990s, the french were defeated by the germans early in world war ii, an armistice was signed in 1940 which effectively split france into a german occupied part in the north and a semi-independent part in the south which became known as vichy france. in reality the vichy government was a puppet regime controlled by the germans. part of the agreement was that the vichy government would assist with the 'cleansing' of jews from france. the vichy government formed a police force called the milice, who worked with the germans...","['Drama', 'Thriller']",2003-12-12,[],"['Michael Caine', 'Tilda Swinton', 'Jeremy Northam']",['Norman Jewison'],"41488 The Statement 5.9 Drama, Thriller Michael Caine, Tilda Swinton, Jeremy Northam Norman Jewison"
37028,The Magic Flute,6.9,"during world war i, in an unnamed country, a soldier named tamino is sent by the queen of the night to rescue her daughter pamina from the clutches of the supposedly evil sarastro. but all is not as it seems.","['Comedy', 'Drama', 'Music']",2006-09-07,"['fictional place', 'opera', 'musical']","['Joseph Kaiser', 'Amy Carson', 'René Pape']",['Kenneth Branagh'],"37028 The Magic Flute 6.9 Comedy, Drama, Music Joseph Kaiser, Amy Carson, René Pape Kenneth Branagh"
14560,Paul Blart: Mall Cop,5.2,"mild-mannered paul blart (kevin james) has always had huge dreams of becoming a state trooper. until then, he patrols the local mall as a security guard. with his closely cropped moustache, personal transporter and gung-ho attitude, only blart seems to take his job seriously. all that changes when a team of thugs raids the mall and takes hostages. untrained, unarmed and a super-size target, blart has to become a real cop to save the day.","['Action', 'Adventure', 'Comedy', 'Family']",2009-01-15,"['security guard', 'duringcreditsstinger']","['Kevin James', ""Keir O'Donnell"", 'Jayma Mays']",['Steve Carr'],"14560 Paul Blart: Mall Cop 5.2 Action, Adventure, Comedy, Family Kevin James, Keir O'Donnell, Jayma Mays Steve Carr"
10330,Freaky Friday,6.0,"mother and daughter bicker over everything -- what anna wears, whom she likes and what she wants to do when she's older. in turn, anna detests tess's fiancã©. when a magical fortune cookie switches their personalities, they each get a peek at how the other person feels, thinks and lives.",['Comedy'],2003-08-03,"['single parent', 'brother sister relationship', 'mistake in person', 'bride', 'talk show', 'body exchange', 'motherly love', 'high school', 'mother daughter relationship', 'wedding', 'psychiatrist', 'body-swap', 'music band', 'teen comedy', 'child as an adult', 'adult as a child']","['Jamie Lee Curtis', 'Lindsay Lohan', 'Mark Harmon']",['Mark Waters'],"10330 Freaky Friday 6.0 Comedy Jamie Lee Curtis, Lindsay Lohan, Mark Harmon Mark Waters"
6957,The 40 Year Old Virgin,6.2,"andy stitzer has a pleasant life with a nice apartment and a job stamping invoices at an electronics store. but at age 40, there's one thing andy hasn't done, and it's really bothering his sex-obsessed male co-workers: andy is still a virgin. determined to help andy get laid, the guys make it their mission to de-virginize him. but it all seems hopeless until andy meets small business owner trish, a single mom.","['Comedy', 'Romance']",2005-08-11,"['first time', 'virgin']","['Steve Carell', 'Catherine Keener', 'Paul Rudd']",['Judd Apatow'],"6957 The 40 Year Old Virgin 6.2 Comedy, Romance Steve Carell, Catherine Keener, Paul Rudd Judd Apatow"
1934,Shakespeare in Love,6.8,"young shakespeare is forced to stage his latest comedy, ""romeo and ethel, the pirate's daughter,"" before it's even written. when a lovely noblewoman auditions for a role, they fall into forbidden love -- and his play finds a new life (and title). as their relationship progresses, shakespeare's comedy soon transforms into tragedy.","['Romance', 'History']",1998-12-11,"['shakespeare', ""love of one's life"", 'oscar award', 'theatre play', 'theatre group', ""writer's block"", 'theatre milieu', 'author', 'speculative', 'false history']","['Joseph Fiennes', 'Gwyneth Paltrow', 'Geoffrey Rush']",['John Madden'],"1934 Shakespeare in Love 6.8 Romance, History Joseph Fiennes, Gwyneth Paltrow, Geoffrey Rush John Madden"
169917,A Walk Among the Tombstones,6.2,private investigator matthew scudder is hired by a drug kingpin to find out who kidnapped and murdered his wife.,"['Crime', 'Drama', 'Mystery', 'Thriller']",2014-09-18,"['based on novel', 'murder', 'mafia', 'private investigator', 'new york city', 'alcoholic', 'kingpin', 'wife murder', 'matt scudder']","['Liam Neeson', 'Dan Stevens', 'David Harbour']",['Scott Frank'],"169917 A Walk Among the Tombstones 6.2 Crime, Drama, Mystery, Thriller Liam Neeson, Dan Stevens, David Harbour Scott Frank"
951,Kindergarten Cop,5.8,"hard-edged cop john kimble gets more than he bargained for when he goes undercover as a kindergarten teacher to get the goods on a brutal drug lord while at the same time protecting the man's young son. pitted against a class of boisterous moppets whose antics try his patience and test his mettle, kimble may have met his match â¦ in more ways than one.",['Comedy'],1990-12-21,"['crime fighter', 'cook', 'drug dealer', 'dying and death', 'kindergarten', 'kiss', 'police', 'teacher', 'children education']","['Arnold Schwarzenegger', 'Penelope Ann Miller', 'Pamela Reed']",['Ivan Reitman'],"951 Kindergarten Cop 5.8 Comedy Arnold Schwarzenegger, Penelope Ann Miller, Pamela Reed Ivan Reitman"
10189,Pineapple Express,6.6,a stoner and his dealer are forced to go on the run from the police after the pothead witnesses a cop commit a murder.,"['Action', 'Comedy']",2008-08-06,"['smoking', 'marijuana', 'stoner', 'roach', 'lollipop', 'painting toenails', 'radio call in show', 'driving through a wall', 'seed', ""reference to pandora's box""]","['Seth Rogen', 'James Franco', 'Danny McBride']",['David Gordon Green'],"10189 Pineapple Express 6.6 Action, Comedy Seth Rogen, James Franco, Danny McBride David Gordon Green"
9454,Ever After: A Cinderella Story,6.8,"a unique 16th century woman, danielle possesses a love of books, and can easily quote from sir thomas moreâs utopia. an intriguing mix of tomboyish athleticism and physical beauty, she has more than enough charm to capture the heart of a prince ... after beaning him with an apple.","['Drama', 'Romance', 'Comedy']",1998-07-31,"['france', 'child abuse', 'slavery', 'leonardo da vinci', 'prince', 'fairy tale', 'royalty', 'orphan', 'evil stepmother', 'step siblings', '16th century', 'brigands', 'gypsies', 'classism', 'bandits', 'commoner', 'emotional abuse']","['Drew Barrymore', 'Dougray Scott', 'Anjelica Huston']",['Andy Tennant'],"9454 Ever After: A Cinderella Story 6.8 Drama, Romance, Comedy Drew Barrymore, Dougray Scott, Anjelica Huston Andy Tennant"
2055,Open Range,7.0,a former gunslinger is forced to take up arms again when he and his cattle crew are threatened by a corrupt lawman.,['Western'],2003-08-29,"['horse', 'beef', 'ranger']","['Kevin Costner', 'Robert Duvall', 'Michael Gambon']",['Kevin Costner'],"2055 Open Range 7.0 Western Kevin Costner, Robert Duvall, Michael Gambon Kevin Costner"
1551,Flatliners,6.3,"five medical students want to find out if there is life after death. they plan to stop one of their hearts for a few seconds, thus simulating death, and then bring the person back to life. a science fiction thriller from the early 1990's with a star studded cast.","['Drama', 'Horror', 'Science Fiction', 'Thriller']",1990-08-09,"['life and death', 'afterlife', 'swing', 'memory', 'medical student', 'confetti']","['Kiefer Sutherland', 'Julia Roberts', 'Kevin Bacon']",['Joel Schumacher'],"1551 Flatliners 6.3 Drama, Horror, Science Fiction, Thriller Kiefer Sutherland, Julia Roberts, Kevin Bacon Joel Schumacher"
